clientreg_id,registration,reg_id,client_id,nclient_id,file_id
1474,934,5781,0,85147,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1475,934,5781,409,85147,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1476,935,5781,447,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1477,935,5781,240,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1478,935,5781,71,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1479,936,5781,480,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1480,937,5781,160,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1481,937,5781,439,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1482,938,5781,128,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1483,939,5781,127,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1484,939,5781,271,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1485,939,5781,139,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1486,940,5781,135,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1487,941,5781,327,85148,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1488,941,5781,418,85149,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1489,942,5781,225,85149,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1490,942,5781,438,85150,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1491,942,5781,159,85150,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1492,942,5781,428,85151,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1493,942,5781,491,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1494,943,5781,350,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1495,943,5781,270,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1496,944,5781,7,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1497,945,5781,151,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1498,946,5781,283,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1499,946,5781,70,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1500,947,5781,270,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1501,947,5781,103,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1502,948,5781,271,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1503,949,5781,97,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1504,950,5781,118,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1505,950,5781,287,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1506,950,5781,89,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1507,951,5781,75,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1508,951,5781,160,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1509,952,5781,203,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1510,953,5781,447,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1511,953,5781,240,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1512,953,5781,71,85152,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1513,954,5781,460,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1514,955,5781,271,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1515,956,5781,199,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1516,957,5781,199,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1517,958,5781,444,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1518,959,5781,316,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1519,960,5781,158,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1520,960,5781,439,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1521,960,5781,255,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1522,961,5781,81,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1523,962,5781,289,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1524,963,5781,455,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1525,963,5781,574,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1526,963,5781,49,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1527,963,5781,137,85153,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1528,964,5781,403,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1529,965,5781,214,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1530,965,5781,149,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1531,965,5781,118,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1532,966,5781,199,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1533,967,5781,451,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1534,968,5781,133,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1535,968,5781,76,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1536,968,5781,234,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1537,969,5781,309,85154,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1538,970,5781,464,85155,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1539,970,5781,576,85156,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1540,971,5781,327,85156,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1541,972,5781,149,85156,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1542,972,5781,118,85156,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1543,973,5781,388,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1544,974,5781,81,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1545,975,5781,459,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1546,975,5781,439,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1547,975,5781,133,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1548,975,5781,76,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1549,975,5781,234,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1550,976,5781,236,85157,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1551,977,5781,415,85158,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1552,978,5781,431,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1553,979,5781,285,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1554,980,5781,460,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1555,981,5781,409,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1556,982,5781,262,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1557,982,5781,,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1558,982,5781,,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1559,982,5781,,85159,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1560,982,5781,430,85160,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1561,982,5781,406,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1562,983,5781,216,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1563,983,5781,381,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1564,983,5781,41,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1565,983,5781,59,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1566,984,5781,271,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1567,985,5781,149,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1568,986,5781,403,85161,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1569,986,5781,408,85162,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1570,987,5781,117,85162,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1571,988,5781,103,85162,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1572,989,5781,487,85163,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1573,990,5781,82,85163,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1574,990,5781,81,85163,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1575,991,5781,432,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1576,992,5781,334,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1577,992,5781,227,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1578,992,5781,326,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1579,993,5781,82,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1580,994,5781,151,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1581,995,5781,128,85164,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1582,996,5781,471,85165,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1583,997,5781,151,85165,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1584,998,5781,482,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1585,999,5781,461,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1586,1000,5781,103,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1587,1001,5781,182,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1588,1001,5781,38,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1589,1002,5781,487,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1590,1003,5781,460,85166,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1591,1004,5781,411,85167,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1592,1005,5781,470,85168,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1593,1006,5781,392,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1594,1007,5781,237,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1595,1008,5781,133,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1596,1009,5781,475,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1597,1010,5781,271,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1598,1010,5781,139,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1599,1011,5781,182,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1600,1011,5781,38,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1601,1012,5781,309,85169,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1602,1013,5781,442,85170,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1603,1014,5781,382,85170,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1604,1014,5781,107,85170,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1605,1014,5781,381,85170,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1606,1015,5781,427,85171,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1607,1015,5781,441,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1608,1016,5781,194,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1609,1017,5781,119,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1610,1018,5781,417,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1611,1018,5781,273,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1612,1019,5781,158,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1613,1019,5781,439,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1614,1019,5781,234,85172,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1615,1020,5781,577,85173,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1616,1020,5781,439,85173,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1617,1021,5781,287,85173,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1618,1021,5781,423,85174,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1619,1021,5781,426,85175,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1620,1021,5781,118,85175,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1621,1021,5781,89,85175,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1622,1022,5781,454,85176,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1623,1022,5781,436,85177,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1624,1023,5781,479,85178,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1625,1024,5781,405,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1626,1025,5781,119,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1627,1026,5781,270,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1628,1027,5781,326,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1629,1027,5781,227,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1630,1028,5781,107,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1631,1028,5781,381,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1632,1029,5781,113,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1633,1030,5781,269,85179,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1634,1031,5781,450,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1635,1032,5781,460,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1636,1033,5781,267,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1637,1034,5781,439,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1638,1034,5781,158,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1639,1035,5781,309,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1640,1036,5781,237,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1641,1037,5781,231,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1642,1037,5781,96,85180,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1643,1037,5781,400,85181,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1644,1037,5781,23,85181,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1645,1038,5781,439,85181,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1646,1039,5781,401,85182,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1647,1039,5781,437,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1648,1040,5781,269,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1649,1041,5781,409,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1650,1041,5781,257,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1651,1041,5781,358,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1652,1041,5781,373,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1653,1041,5781,174,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1654,1041,5781,448,85183,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1655,1042,5781,473,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1656,1043,5781,473,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1657,1044,5781,309,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1658,1045,5781,119,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1659,1046,5781,411,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1660,1047,5781,69,85184,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1661,1047,5781,466,85185,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1662,1047,5781,160,85185,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1663,1048,5781,578,85186,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1664,1048,5781,579,85187,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1665,1048,5781,580,85188,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1666,1048,5781,581,85189,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1667,1048,5781,582,85190,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1668,1048,5781,583,85191,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1669,1048,5781,584,85192,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1670,1048,5781,585,85193,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1671,1048,5781,150,85193,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1672,1048,5781,587,85194,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1673,1048,5781,332,85194,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1674,1048,5781,236,85194,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1675,1048,5781,590,85195,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1676,1048,5781,591,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1677,1048,5781,480,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1678,1048,5781,410,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1679,1048,5781,194,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1680,1049,5781,354,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1681,1050,5781,160,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1682,1051,5781,160,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1683,1052,5781,160,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1684,1053,5781,211,85196,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1685,1054,5781,596,85197,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1686,1055,5781,596,85197,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1687,1056,5781,124,85197,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1688,1056,5781,598,85198,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1689,1056,5781,275,85198,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1690,1057,5781,124,85198,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1691,1057,5781,598,85198,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1692,1057,5781,275,85198,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1693,1058,5781,497,85199,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1694,1059,5781,497,85199,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1695,1060,5781,324,85199,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1696,1061,5781,324,85199,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1697,1062,5781,600,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1698,1063,5781,224,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1699,1064,5781,224,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1700,1065,5781,155,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1701,1066,5781,155,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1702,1067,5781,203,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1703,1068,5781,203,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1704,1069,5781,184,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1705,1070,5781,184,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1706,1071,5781,184,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1707,1072,5781,364,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1708,1073,5781,364,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1709,1074,5781,180,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1710,1075,5781,180,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1711,1076,5781,28,85200,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1712,1077,5781,601,85201,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1713,1078,5781,601,85201,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1714,1079,5781,99,85201,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1715,1080,5781,99,85201,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1716,1081,5781,168,85201,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1717,1082,5781,604,85202,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1718,1082,5781,168,85202,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1719,1083,5781,606,85203,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1720,1084,5781,202,85203,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1721,1085,5781,202,85203,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1722,1086,5781,506,85204,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1723,1087,5781,209,85204,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1724,1088,5781,208,85204,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1725,1088,5781,610,85205,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1726,1089,5781,611,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1727,1089,5781,610,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1728,1090,5781,195,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1729,1091,5781,195,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1730,1092,5781,195,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1731,1093,5781,195,85206,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1732,1094,5781,507,85207,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1733,1095,5781,508,85208,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1734,1096,5781,508,85208,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1735,1097,5781,194,85208,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1736,1098,5781,194,85208,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1737,1099,5781,312,85208,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1738,1099,5781,617,85209,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1739,1099,5781,302,85209,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1740,1099,5781,178,85209,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1741,1099,5781,619,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1742,1100,5781,188,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1743,1100,5781,617,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1744,1100,5781,302,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1745,1100,5781,178,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1746,1100,5781,303,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1747,1101,5781,162,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1748,1102,5781,162,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1749,1103,5781,183,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1750,1104,5781,183,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1751,1105,5781,165,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1752,1106,5781,165,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1753,1107,5781,310,85210,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
1754,1107,5781,510,85211,http://www.fara.gov/docs/5781-Supplemental-Statement-20100129-6.pdf
